toi,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad
"6895.01","FP",7.0469712,2.5510000,1020.0000000,3.7707600,,125.3160000,5940.0000000,,1.2000000
"6896.01","PC",19.7357748,4.9695046,1136.7557914,3.5822698,699.2880486,56.5126178,5985.0000000,4.4495700,1.0350100
"6897.01","PC",8.3301740,3.7768040,8477.6052879,13.5233600,1049.1899067,286.3765268,5858.0000000,4.3000000,1.3273000
"6898.01","PC",18.1070683,3.4544369,1920.6396242,3.3584758,429.6673243,8.0547175,4024.0000000,4.5752000,0.6778050
"6899.01","PC",2.8625937,2.6639389,150.7007612,1.1780056,1184.8768866,465.8154756,5503.0000000,4.4874300,0.9304780
"690.01","FP",3.6437600,3.3800000,3632.9100000,,1887.0000000,2107.8800000,5463.2000000,4.3900000,
"6900.01","PC",13.9223368,3.0897341,551.9568212,1.7196615,533.6066406,19.1604588,4468.0000000,4.5481300,0.7370840
"6901.01","PC",3.2727859,1.7034150,450.9235482,1.4541092,846.5974227,121.4028186,4550.0000000,4.6203700,0.6878800
"713.02","PC",1.8715209,1.0213466,255.7891339,1.0618157,952.7810913,194.7571992,4316.7000000,4.6085800,0.6510750
"7130.01","PC",1.2433877,1.6500000,2757.0000000,8.0757700,1923.0000000,2274.1500000,6488.0000000,4.2200000,1.4700000
"7131.01","PC",5.3295884,3.7130000,5530.0000000,,,,,,
"7132.01","PC",1.4716633,1.2300000,9168.0000000,21.4506000,1565.0000000,997.0160000,5298.0000000,4.3400000,1.0700000
"7133.01","PC",3.8282053,3.8910000,4275.0000000,11.9804000,1663.0000000,1269.8500000,6455.0000000,3.9300000,2.0500000
"7134.01","PC",3.5899561,3.4340000,3727.0000000,18.0461000,,1033.3300000,6224.0000000,3.6000000,2.8700000
"7135.01","PC",10.6185545,1.5370000,10466.0000000,12.5680000,581.0000000,18.9483000,5925.9000000,4.3200000,1.1900000
"7136.01","PC",5.6897753,4.1530000,6064.0000000,,,,,,
"7137.01","FP",1.2529962,1.0830000,14080.0000000,19.1790000,1232.0000000,382.5460000,4220.0000000,4.5100000,0.7500000
"7138.01","PC",5.4149624,1.2400000,4028.0000000,16.1825000,983.0000000,155.1460000,7979.0000000,3.8400000,2.7500000
"7139.01","PC",3.8850223,1.2090000,6113.0000000,11.9861000,1037.0000000,192.3590000,7162.0000000,4.3000000,1.4800000
"714.01","PC",4.3239329,1.5783127,977.2224915,1.5008877,563.1748972,23.7735564,3782.0000000,4.4380000,0.4731410
"714.02","PC",10.1775475,2.0401655,943.2876093,1.5705443,423.3717664,7.5929156,3782.0000000,4.4380000,0.4731410
"7140.01","PC",5.1879527,5.9790000,3524.0000000,14.8534000,1847.0000000,1933.5200000,6617.0000000,3.6600000,2.9000000
"7141.01","PC",2.4141149,1.3290000,10760.0000000,5.8313200,649.0000000,29.5308000,3438.0000000,4.6400000,0.6100000
"7142.01","PC",6.5433068,3.1140000,26297.0000000,16.0666000,887.0000000,102.8680000,5295.0000000,4.3400000,1.0700000
"7143.01","PC",1.1376981,1.0200000,1217.0000000,2.7746700,1204.0000000,349.3770000,4244.0000000,4.5200000,0.7400000
"7144.01","PC",0.5289141,1.0870000,2503.0000000,6.6777200,2147.0000000,3529.7500000,5739.6000000,4.2000000,1.3400000
"7145.01","PC",23.2471066,2.0310000,12754.0000000,13.9025000,479.0000000,8.7677900,5839.1000000,4.4500000,1.0100000
"7396.01","KP",14.8589888,2.8916037,4164.2633575,6.3961703,679.1312483,50.2731221,5359.0000000,4.4480400,0.9518150
"7397.01","PC",26.6796741,5.5665696,367.9233810,2.0546727,659.8146640,44.7928664,6339.0000000,4.4948500,1.0493799
"7398.01","PC",2.6068332,2.2458943,5122.0262322,7.2660515,1324.3547704,727.0066153,5780.0000000,4.4380000,1.0000000
"7399.01","PC",,14.4476548,374.6741409,4.4092605,296.3873043,1.8237252,6582.0000000,3.8942500,2.1891201
"740.01","PC",2.1312250,3.0060000,479.0000000,1.9837100,2167.0000000,3661.3800000,5776.0000000,4.4063100,0.9700000
"7400.01","PC",1.8289577,1.1660000,27211.0000000,11.0874000,750.0000000,52.7898000,3835.0000000,4.6100000,0.6500000
"7401.01","PC",4.3181867,3.5570000,4899.0000000,13.8846000,1411.0000000,658.8260000,6139.3000000,3.8700000,2.0800000
"7402.01","PC",14.3640841,4.4240000,1678.0000000,4.0176900,1000.0000000,166.3100000,6070.0000000,4.3900000,1.1200000
"7403.01","PC",10.1170644,2.9910000,18151.0000000,14.1869000,720.0000000,44.8165000,5456.2000000,4.3800000,1.0400000
"7404.01","PC",1.4634420,3.4200000,3135.0000000,11.5534000,2517.0000000,6669.2500000,6456.6000000,3.8500000,2.2600000
"7405.01","PC",15.4474502,1.7850000,31272.0000000,9.6167500,297.0000000,1.3067600,3635.0000000,4.6800000,0.5600000
"7406.01","PC",2.8885639,2.6620000,6060.0000000,11.9765000,1528.0000000,905.6110000,6207.0000000,4.1100000,1.5900000
"7407.01","PC",4.4640046,1.7640000,9715.0000000,18.4255000,1137.0000000,278.0860000,5672.6000000,4.4900000,0.9400000
"7408.01","PC",8.0242387,2.1890000,4500.0000000,10.0363000,740.0000000,49.9979000,5531.0000000,4.0700000,1.5000000
"7409.01","PC",2.6800806,1.8280000,6267.0000000,13.7764000,1288.0000000,457.8350000,6164.0000000,4.0500000,1.6900000
"741.01","CP",7.5768334,2.0730000,289.0000000,0.8678870,629.0000000,26.1371000,3766.0000000,4.7595700,0.5300000
"7410.01","PC",3.5043637,0.5360000,1877.0000000,5.2828800,615.0000000,23.8843000,6000.0000000,4.4100000,1.0900000
"7411.01","PC",3.1551543,2.9700000,6608.0000000,11.3807000,1438.0000000,710.7490000,5808.3000000,4.1100000,1.5000000
"7612.01","PC",10.8739662,3.1510600,1272.4321897,2.7255433,946.9058846,133.3101511,5150.0000000,4.5481100,0.8217450
"7613.01","APC",6.3162561,2.9170735,4216.2699690,19.2627330,1903.4475469,2183.3751690,5970.0000000,4.0023600,1.7320100
"7614.01","PC",21.7456169,6.4006849,24716.6949884,11.1035176,778.3671640,60.8884062,3944.0000000,4.6212000,0.6358840
"7615.01","PC",2.1670093,1.1941662,701.7230168,1.8533862,1187.6613026,325.7510700,3893.0000000,4.6258500,0.6302660
"7616.01","APC",1.9622504,1.5597912,6198.1546526,11.8661510,2945.7028357,12562.3877357,10002.0000000,4.4049700,1.6621400
"7617.01","PC",3.9335060,4.6133477,2873.7813625,10.8566195,2443.3779223,5909.4284948,6586.0000000,3.9080800,2.1545400
"7618.01","PC",6.7722112,2.2996755,1685.5850929,2.9543563,823.4686264,76.7178561,4001.0000000,4.5134700,0.7219260
"7619.01","PC",39.2959509,5.2772593,3426.7799458,11.2420822,854.1371193,88.5699240,6304.0000000,3.9455300,1.9616700
"762.01","CP",3.4716808,1.3816978,30624.6434599,8.0272340,517.8926558,17.0012170,3399.0000000,4.9146800,0.4267850
"7620.01","PC",145.1966742,7.7595494,6534.2000521,6.2911478,460.6508333,7.3308634,5156.0000000,4.5516000,0.8184500
"7621.01","PC",14.2391963,3.3123124,10746.6121872,10.6700226,1023.9372170,182.4591886,6556.0000000,4.5410800,1.0357700
"7622.01","PC",40.8216519,3.7325005,11161.6237251,6.5302368,386.3499472,3.6981993,3919.0000000,4.6007600,0.6608670
"7623.01","PC",4.3507956,4.3566108,328.5061223,2.8642540,1399.7912706,907.3484990,5955.0000000,4.1100000,1.5200000
"7624.01","PC",16.7788188,6.1439468,200.6502765,2.4381271,942.1068272,186.1751043,6461.0000000,4.1843500,1.5300000
"6902.01","PC",36.4358589,9.2522534,384.0441817,2.8743721,704.7212129,58.2895066,6597.0000000,4.2830500,1.4042600
"6903.01","APC",4.9676784,0.9269660,540.7934769,3.8407588,1506.2320337,1216.4339161,6971.2000000,4.2281700,1.5750600
"6904.01","PC",16.8267434,2.4103679,1999.9128429,2.9646311,417.8345932,7.2034173,3944.0000000,4.6269200,0.6289840
"6905.01","PC",1083.5575987,8.3500813,2930.0714108,13.8558129,287.5311275,1.6153271,6002.0000000,3.6802300,2.5210500
"6906.01","PC",3.4770171,2.5101218,19986.4253524,11.8571021,1017.2589369,253.0737249,5225.9100000,4.5375900,0.8412700
"6907.01","PC",3.3795099,2.7055281,18575.2343451,10.8621720,998.6004687,235.0109316,5203.0000000,4.5769500,0.7994650
"6908.01","PC",3.7120776,3.0734816,1532.3995669,5.1182100,1281.3589533,637.0950531,5501.0900000,4.1996100,1.2926800
"6909.01","PC",4.4284676,2.4495032,11582.5189831,7.9762130,662.5394963,45.5373857,3893.0000000,4.5852500,0.6801980
"691.01","FP",6.9055908,1.7156097,803.7956840,3.3369764,928.7406881,,5846.0000000,4.4000000,
"6910.01","PC",2.5139302,2.9912384,12564.1964526,12.9860395,1361.8526381,812.9081310,5585.0000000,4.3494600,1.1018500
"6911.01","PC",16.2520546,8.6470000,220.0000000,2.9719000,1294.0000000,465.9140000,6696.0000000,3.8900000,2.2400000
"6912.01","PC",7.6377900,2.2510000,318.0000000,2.2275100,847.0000000,85.4903000,5924.0000000,4.2400000,1.3100000
"6913.01","PC",0.5843146,0.5550000,1043.0000000,5.7174800,2040.0000000,2879.9200000,6870.8000000,4.2800000,1.4600000
"6914.01","PC",9.3079811,3.2350000,6907.0000000,18.2250000,1249.0000000,404.6410000,6076.4000000,4.4100000,1.1000000
"6915.01","PC",2.4915545,1.2000000,667.0000000,5.4681100,1627.0000000,1164.5100000,8013.0000000,4.1300000,1.9800000
"6916.01","PC",3.9155539,3.7200000,12003.0000000,16.5322000,1520.0000000,887.7120000,6285.0000000,4.1100000,1.6200000
"6917.01","PC",9.7716812,5.2810000,4411.0000000,9.1293300,1221.0000000,370.0950000,6518.8000000,4.2300000,1.4700000
"7146.01","FP",28.4664618,5.9580000,4267.0000000,9.2195500,684.0000000,36.4134000,5888.0000000,4.0900000,1.5400000
"7147.01","PC",1.3473988,0.4440000,11164.0000000,9.6786100,590.0000000,20.2200000,3576.0000000,4.6158000,0.6400000
"7148.01","PC",1.3432587,1.5340000,2215.0000000,3.9929400,1413.0000000,663.1300000,5031.1000000,4.4800000,0.8700000
"7149.01","CP",2.6520679,1.5300000,126188.0000000,11.2606000,555.0000000,15.7673000,3247.0000000,4.8800000,0.3400000
"715.01","CP",19.2879579,2.1841643,4773.5508832,1.7145308,235.0427129,0.7212871,3075.0000000,4.4380000,0.2298240
"7150.01","PC",0.8818115,1.5580000,2067.0000000,9.4717100,2256.0000000,4304.4700000,6571.0000000,3.9100000,2.1400000
"7151.01","PC",7.1467369,3.9130000,1157.0000000,3.6385800,1255.0000000,412.0520000,6252.0000000,4.4000000,1.1500000
"7152.01","PC",3.1875721,1.8250000,4278.0000000,,,,,,
"7153.01","PC",27.6174987,4.5090000,2176.0000000,3.9292800,569.0000000,17.4356000,5469.0000000,4.5100000,0.9000000
"7154.01","PC",8.8600515,2.4930000,10563.0000000,9.2062300,722.0000000,45.2470000,5481.0000000,4.4500000,0.9700000
"7155.01","PC",3.8949005,2.1710000,1071.0000000,2.1569300,914.0000000,116.2530000,4718.0000000,4.6600000,0.6700000
"7156.01","PC",1.9299641,0.3700000,26801.0000000,11.7580000,366.0000000,2.9968700,3554.0000000,4.7800000,0.4600000
"7157.01","PC",1.1838063,1.2330000,1853.0000000,9.2955300,2453.0000000,6017.4900000,8996.0000000,4.1400000,2.1100000
"7158.01","PC",3.3385770,3.5190000,3620.0000000,11.9188000,1965.0000000,2475.8100000,7482.0000000,4.0200000,2.1300000
"7159.01","PC",8.8922064,3.7090000,5250.0000000,,,,,,
"716.01","FP",0.8370700,2.4970000,2745.5000000,2.9884900,1998.0000000,2645.9300000,3776.0000000,4.7200000,0.5200000
"7160.01","PC",3.0825102,3.7080000,4011.0000000,10.2259000,1676.0000000,1312.3900000,6001.8000000,,1.6900000
"7161.01","PC",3.8285502,5.2480000,2531.0000000,12.7621000,2121.0000000,3360.3600000,7075.0000000,3.7400000,2.8000000
"7162.01","PC",8.6393678,2.3250000,22505.0000000,8.1749800,444.0000000,6.4615600,3468.0000000,4.6800000,0.5600000
"7412.01","PC",1.7636086,1.3460000,2047.0000000,5.7502000,1392.0000000,624.3780000,6201.0000000,4.3300000,1.2300000
"7413.01","PC",3.8037696,1.5070000,20290.0000000,4.5458400,514.0000000,11.6360000,3326.0000000,4.9100000,0.3200000
"7414.01","PC",7.8994620,1.7210000,8727.0000000,11.0515000,634.0000000,26.8680000,5461.1000000,4.2800000,1.1700000
"7415.01","FP",0.1638211,0.4920000,14983.0000000,2.5995000,1694.0000000,1369.8500000,3314.0000000,4.9400000,0.2900000
"7416.01","FP",0.3013943,0.4070000,4894.0000000,7.3510900,1646.0000000,1219.1300000,5223.8000000,4.6000000,0.7800000
"7417.01","FP",3.1239462,2.1020000,5224.0000000,18.1791000,1346.0000000,545.6440000,6159.0000000,3.7500000,2.4000000
"7418.01","FP",6.7415334,3.4460000,23765.0000000,15.3480000,1008.0000000,171.9450000,5896.0000000,4.5100000,0.9500000
"7419.01","PC",1.3777496,1.8620000,2957.0000000,8.9631900,1942.0000000,2361.2900000,6461.0000000,4.0900000,1.7100000
"742.01","FP",0.9619170,2.3785140,363.5801833,7.0048380,5634.5493640,167262.1316459,8688.0000000,4.3218700,1.8203900
"7420.01","PC",25.5249554,3.6600000,50048.0000000,,,,,,
"7421.01","PC",0.3489261,0.3100000,1107.0000000,5.0360600,1793.0000000,1715.8800000,5086.7000000,4.5900000,0.7800000
"7422.01","PC",3.3593261,5.0440000,4811.0000000,15.4019000,1724.0000000,1466.5500000,5547.0000000,3.6900000,2.3400000
"7423.01","PC",2.8899770,2.5280000,466.0000000,2.5697600,1445.0000000,724.1970000,5949.0000000,4.2700000,1.2600000
"7424.01","PC",3.1271505,2.4920000,4435.0000000,6.0926000,1255.0000000,412.0750000,5414.0000000,4.4900000,0.9100000
"7425.01","PC",1.2815706,2.2300000,13655.0000000,18.9642000,2043.0000000,2895.3500000,6327.0000000,4.1200000,1.6000000
"7426.01","PC",0.7665260,0.9270000,3529.0000000,8.2713500,1688.0000000,1349.7200000,5978.7000000,4.3000000,1.2300000
"7427.01","PC",3.5254649,1.0130000,4544.0000000,14.1926000,722.0000000,45.1515000,5366.0000000,3.9800000,1.6300000
"7428.01","PC",3.1467998,2.1280000,1939.0000000,4.8898400,1841.0000000,1907.0600000,5525.0000000,4.6500000,0.7800000
"7429.01","PC",4.7117395,2.2160000,3703.0000000,10.4295000,1077.0000000,223.3640000,6134.0000000,4.0600000,1.6700000
"7625.01","PC",9.3966438,3.9827408,282.7996345,2.7085285,1071.5949496,311.6331390,6433.6000000,4.2900000,1.3600000
"7626.01","PC",5.0712059,1.8141791,229.9404448,1.8715730,1201.8376327,493.0650244,6102.0000000,4.3353600,1.2054200
"7627.01","PC",5.2813531,3.9653155,10894.1304217,13.8437177,1677.2548684,1313.7831440,5973.0000000,4.1449300,1.4698200
"7628.01","PC",4.0391331,4.2189582,2421.5471966,5.5966077,2849.3598289,10942.5018780,7691.2600000,,2.1550700
"7629.01","PC",1.8202857,1.3717774,10503.3324752,16.6335842,2044.7051943,2901.6848488,5627.0000000,4.2933300,1.1813300
"763.01","CP",5.6057748,3.0213897,701.1882316,2.4097088,937.9808032,182.9349990,5767.0000000,4.3473600,0.9067610
"763.02","CP",12.2772444,3.8398889,869.4629182,2.8635085,722.2799042,64.3195695,5767.0000000,4.3473600,0.9067610
"7630.01","PC",1.8307981,2.2478701,4934.6279837,15.4104640,3410.8208433,22467.9306168,9390.0000000,,2.3456700
"7631.01","PC",15.6862385,6.1594733,2979.6998661,8.2740298,1156.8273471,297.3045992,5507.0000000,3.9667100,1.6946000
"7632.01","PC",19.2274770,1.5449241,22321.5794520,14.7670422,523.9910340,12.4519234,5641.0000000,4.3697600,1.0818200
"7633.01","PC",3.6746814,2.7511417,14227.9863678,13.1980852,1627.9112400,1163.9794058,6048.0000000,4.3851900,1.1297300
"7634.01","PC",2.2807843,1.6988860,4329.7484250,6.9430689,1651.0189152,1239.2592820,5810.0000000,4.4786300,0.9732690
"7635.01","PC",7.6516944,5.7832996,3842.3395773,9.8414229,1638.4559460,1199.8261614,5686.0000000,3.9030000,1.8607700
"7636.01","PC",3.4291124,2.5331935,6592.1940847,8.3130840,2040.7391708,2944.8289927,5902.0000000,4.4783100,0.9875820
"7637.01","PC",5.9162820,3.8558058,12059.1468669,12.4530959,1526.8874272,904.1054465,5945.0000000,4.3302600,1.1820000
"6918.01","PC",14.2308461,5.8350000,4278.0000000,9.7586900,974.0000000,149.4410000,5787.9000000,3.9600000,1.7700000
"6919.01","APC",0.7603078,0.3630000,5657.0000000,14.9311000,918.0000000,118.3650000,4069.0000000,4.5300000,0.7200000
"692.01","FA",1.0360400,1.8550000,250.0000000,3.5276100,3365.0000000,21307.5000000,9622.0000000,3.9500000,2.7400000
"6920.01","FP",3.6688102,2.1510000,8447.0000000,9.8597300,1125.0000000,265.9320000,5821.5000000,4.3600000,1.1200000
"6921.01","FP",25.7142530,6.3730000,33131.0000000,15.8297000,722.0000000,45.1202000,5677.8000000,4.5800000,0.8600000
"6922.01","PC",5.0989519,2.1180000,4236.0000000,7.7416200,1045.0000000,198.0380000,6305.0000000,4.3400000,1.2400000
"6923.01","PC",6.7274903,2.9440000,15103.0000000,11.3939000,935.0000000,127.4110000,5221.4000000,4.4400000,0.9400000
"6924.01","PC",91.9283414,4.3430000,7033.0000000,9.2203300,335.0000000,2.0915300,6118.4000000,4.3900000,1.1300000
"6925.01","PC",5.9785287,2.4810000,59578.0000000,13.9371000,553.0000000,15.6338000,3674.0000000,4.6600000,0.5900000
"6926.01","PC",8.2864221,5.8590000,3916.0000000,9.7756700,1220.0000000,368.2050000,5643.0000000,3.9500000,1.7600000
"6927.01","PC",4.3427321,1.2300000,7461.0000000,13.7163000,755.0000000,53.9765000,5737.3000000,4.3500000,1.1200000
"6928.01","PC",3.8978437,3.5230000,14344.0000000,13.8047000,1474.0000000,785.0260000,6280.0000000,4.3400000,1.2400000
"6929.01","PC",719.5740937,2.9420000,19525.0000000,10.9394000,74.0000000,0.0051995,4854.0000000,4.5500000,0.7800000
"693.01","FA",,4.0290000,9640.0000000,17.7255000,,,4654.2000000,4.5900000,0.7200000
"6930.01","PC",7.2218817,2.1160000,8080.0000000,13.5058000,1032.0000000,188.7680000,6172.8000000,4.3900000,1.1500000
"6931.01","PC",2.2183625,2.7730000,4409.0000000,11.9385000,1784.0000000,1682.8000000,6307.0000000,3.9800000,1.8900000
"6932.01","PC",8.9533044,5.7470000,6349.0000000,11.7455000,1336.0000000,530.4490000,5808.0000000,4.1200000,1.4600000
"6933.01","PC",9.7654820,5.0100000,2552.0000000,12.1312000,1141.0000000,281.8100000,5887.0000000,3.7300000,2.3500000
"6934.01","PC",2.8398671,3.0910000,8268.0000000,13.7553000,1552.0000000,964.8120000,5954.0000000,4.1300000,1.4800000
"7163.01","PC",5.3913891,1.9950000,4086.0000000,4.2865400,832.0000000,79.5918000,5179.0000000,4.6800000,0.7100000
"7164.01","FP",736.5528811,4.7350000,1432.0000000,3.1392300,192.0000000,0.2295500,5659.0000000,4.5700000,0.8600000
"7165.01","KP",3.2509657,3.2261161,7218.2612358,12.8297161,1493.2819769,1175.1364450,5757.0000000,4.0989600,1.4995900
"7166.01","CP",12.9228111,1.5980207,8723.2564459,2.1004549,264.5773396,1.1580614,3166.0000000,5.0247600,0.2233770
"7167.01","PC",13.7237530,2.3593878,3129.0813648,7.7077810,937.0740086,182.2286132,6374.4000000,4.2817800,1.3491100
"7168.01","KP",1.7497746,1.8691036,29973.7051609,15.5589079,1265.3053510,605.7624942,5087.0000000,4.5032200,0.8568410
"7169.01","PC",3.4375711,3.9255437,10435.0708429,15.0290201,1454.0652473,1056.4685689,5874.0000000,4.1519800,1.4311900
"717.01","FP",0.5307900,1.2380000,1113.0700000,,1557.0000000,977.3430000,3788.4000000,4.8700000,
"7170.01","PC",1.9170960,1.0402081,4017.0792074,3.5741192,747.7884464,73.8985650,3653.0000000,4.7172300,0.5231260
"7171.01","PC",23.5367004,5.7150000,443.0000000,3.3862000,989.0000000,158.9420000,7487.0000000,4.2200000,1.6900000
"7172.01","PC",2.7547949,2.2653165,1434.2026954,3.7424744,1235.7366017,551.0926810,5531.0000000,4.4459100,0.9775440
"7173.01","FP",0.6257352,0.8361985,13403.1636987,9.1590642,1155.1130109,420.7449426,3718.0000000,4.6571000,0.5930430
"7174.01","PC",4.2422767,2.8605497,4728.4740947,14.4051573,1630.9939837,1672.3625665,6223.0000000,3.9489300,1.9237900
"7175.01","PC",2.9944941,3.6210070,2479.3671334,15.4980030,2594.3933740,10706.9138368,7465.0000000,3.7100000,3.0202899
"7176.01","PC",,4.2810000,15884.0000000,10.7825000,495.0000000,10.0394000,4122.8000000,4.4000000,0.8400000
"7177.01","PC",6.8434236,3.1790000,767.0000000,2.9314200,1183.0000000,325.8910000,6060.0000000,4.3800000,1.1400000
"7178.01","PC",5.2169076,2.2990000,334.0000000,2.0097000,1037.0000000,192.4400000,5966.0000000,4.3900000,1.1000000
"743.01","PC",2.2284671,1.5708912,15402.4299594,10.9560053,1125.0679205,378.6482626,5156.0000000,4.4683800,0.8242880
"7430.01","PC",21.4930896,3.6090000,1244.0000000,2.3848900,501.0000000,10.4619000,4734.0000000,4.6100000,0.7200000
"7431.01","FP",1.1919382,1.4040000,2692.0000000,9.5746200,1636.0000000,1190.9900000,5858.0000000,3.9200000,1.8700000
"7432.01","PC",7.0309061,5.1200000,3270.0000000,12.8728000,1373.0000000,590.7340000,6301.0000000,3.7700000,2.3900000
"7433.01","PC",1.8179336,3.0570000,11040.0000000,18.2536000,2182.0000000,3764.0800000,6725.0000000,4.0900000,1.7800000
"7434.01","PC",2.4228387,1.8290000,1617.0000000,7.6451500,1894.0000000,2140.1500000,8409.0000000,4.1900000,1.9200000
"7435.01","PC",4.6821297,4.5030000,2890.0000000,10.7143000,1399.0000000,636.2650000,5565.5000000,3.8300000,2.0000000
"7436.01","PC",4.0616142,2.2020000,1882.0000000,13.9054000,1249.0000000,405.2210000,6525.0000000,3.5400000,3.2600000
"7437.01","PC",2.5726086,0.9270000,50028.0000000,13.0131000,493.0000000,9.8619500,3163.0000000,4.8800000,0.3400000
"7438.01","PC",1.1253333,2.3940000,11926.0000000,18.1986000,2130.0000000,3420.0100000,5972.0000000,4.0300000,1.6800000
"7439.01","PC",3.5466109,1.8400000,4463.0000000,15.6622000,1677.0000000,1314.8400000,6309.0000000,4.2300000,1.4100000
"744.01","KP",4.3176859,1.8220000,11283.0000000,13.3926000,1084.0000000,229.9620000,5700.0000000,4.5057800,1.1100000
"7440.01","PC",34.0796886,4.5710000,22876.0000000,9.3980700,402.0000000,4.3730000,4517.4000000,4.6600000,0.6600000
"7441.01","PC",2.2351679,1.7350000,16302.0000000,14.0205000,1349.0000000,550.6930000,6229.6000000,4.4500000,1.0800000
"7442.01","PC",2.6358758,2.9380000,7574.0000000,14.7769000,1775.0000000,1650.5900000,6639.0000000,4.0800000,1.7800000
"7443.01","PC",2.7472062,2.5480000,12816.0000000,11.9193000,1309.0000000,487.5930000,5528.0000000,4.3200000,1.1300000
"7444.01","APC",5.8856040,1.8700000,4046.0000000,18.5216000,902.0000000,110.2170000,6294.0000000,3.6600000,2.7200000
"7445.01","PC",6.2144045,2.9940000,4499.0000000,,,,,,
"7446.01","PC",3.5044728,2.0870000,19700.0000000,13.2582000,1014.0000000,175.8190000,5367.0000000,4.4300000,0.9700000
"7638.01","PC",1.5228510,1.4991340,18088.7130560,12.6499183,1691.2409406,1360.4301849,5617.0000000,4.5258000,0.9012130
"7639.01","PC",10.4562977,3.3634093,780.6367648,2.6380002,1147.0958311,283.9789350,5241.3000000,4.3948400,0.9970910
"764.01","APC",5.6316663,6.5350826,13883.4017678,33.6448759,1871.3755219,2898.4431043,6632.0000000,4.2060700,2.7821200
"7640.01","PC",7.0063700,3.6492414,21596.1792858,16.5085807,1380.7526346,602.3497142,6051.0000000,4.3771000,1.1403100
"7641.01","PC",10.1083877,3.8944479,8066.4904711,9.7459506,1187.0849955,330.6061605,6241.0000000,4.3766700,1.1805700
"7642.01","PC",3.6822842,5.3670565,4203.9142940,,,,5926.2000000,3.8800000,2.7492700
"7643.01","PC",4.0521479,3.4903499,8739.0677857,15.7308382,2245.5129773,4220.7508652,7356.0000000,,1.8200000
"7644.01","PC",14.0580067,3.4713692,14523.6261278,9.2782082,780.3222186,61.7864720,4788.0000000,4.4583700,0.8572240
"7645.01","PC",4.7554244,5.1010385,4327.1577020,11.4921797,2105.9186757,3249.5568669,6140.0000000,3.8636600,2.0865800
"7646.01","PC",4.5638391,2.7675662,13297.4853539,14.4650260,1477.5488270,792.9582851,5943.7000000,4.2008100,1.3719600
"7647.01","PC",3.9582130,4.9552521,6700.0372101,13.1034584,2721.7756361,8906.7049178,6059.3100000,4.1180100,1.5366300
"7648.01","PC",2.6399819,1.2750667,8194.9101663,16.5631314,1466.3518048,762.7455922,6475.0000000,3.9947700,1.9139800
"7649.01","PC",3.1455293,1.3250209,10430.8056690,10.6909621,1248.0594428,401.4132543,5994.0000000,4.4328600,1.0551200
"765.01","FA",0.8614840,1.2936690,286.7080780,2.5120380,2560.1430250,10152.6149389,5724.7000000,3.8200000,1.4550500
"7650.01","PC",3.4253517,3.8269516,10090.4107547,13.8744656,2237.7496329,4228.9021822,5938.0000000,4.1445000,1.4571300
"6935.01","PC",1.7630340,1.8490000,21098.0000000,9.5564900,999.0000000,165.3660000,3958.0000000,4.5900000,0.6700000
"6936.01","PC",10.2985660,2.0220000,4219.0000000,4.0083900,486.0000000,9.3210900,4201.6000000,4.6100000,0.6700000
"6937.01","PC",1.3809769,1.2290000,927.0000000,5.7335400,1799.0000000,1739.3900000,7445.4000000,4.3000000,1.5300000
"6938.01","PC",4.8789974,6.1120000,4762.0000000,15.3642000,1989.0000000,2600.1200000,6473.0000000,3.7800000,2.4600000
"6939.01","PC",1.9207699,1.4480000,8247.0000000,13.6773000,1512.0000000,868.0380000,6039.4000000,4.2000000,1.3800000
"694.01","FP",48.0511988,4.3070574,14503.3604877,12.8456117,479.8250298,12.5271592,5354.9600000,4.4589400,1.0417000
"6940.01","PC",0.3052608,0.3090000,1620.0000000,2.0344800,1043.0000000,196.5620000,3338.0000000,4.8500000,0.3700000
"6941.01","PC",2.9371797,4.0090000,6422.0000000,15.9500000,1966.0000000,2484.6700000,6610.0000000,3.9100000,2.1700000
"6942.01","PC",11.2320736,2.5490000,5174.0000000,7.8454300,952.0000000,136.4260000,6234.0000000,4.4700000,1.0600000
"6943.01","PC",5.6906792,5.5480000,3155.0000000,15.1551000,1692.0000000,1362.1000000,6749.0000000,3.6300000,3.0300000
"6944.01","PC",12.3027503,3.5960000,1304.0000000,2.6098600,726.0000000,46.2908000,5181.1000000,4.6200000,0.7600000
"6945.01","PC",14.8547783,5.9310000,8228.0000000,11.4260000,1021.0000000,180.9790000,6397.0000000,4.2600000,1.3900000
"6946.01","PC",13.2272686,1.6760000,11013.0000000,12.0458000,507.0000000,11.0108000,5648.0000000,4.3300000,1.1300000
"6947.01","PC",6.5202038,4.7300000,9263.0000000,16.0234000,1389.0000000,618.6120000,6628.0000000,4.1300000,1.6800000
"6948.01","APC",5.4911822,0.5230000,4727.0000000,11.6180000,504.0000000,10.7412000,6250.0000000,4.2900000,1.3000000
"6949.01","PC",3.2232502,3.1850000,7301.0000000,11.4574000,1796.0000000,1730.8200000,7164.1000000,4.3300000,1.4400000
"695.01","PC",21.3764237,4.7666334,786.0019744,2.6824173,563.4766198,23.8245444,5591.0000000,4.3811100,0.8114630
